time,temperature_2m,relative_humidity_2m,apparent_temperature,wind_speed_10m,shortwave_radiation,city,latitude,longitude,elevation_m,ndvi,built_up_fraction,land_surface_temperature_c,risk_score_target,risk_category_target
2024-04-12 14:00:00,25.6,29,24.4,9.2,732.0,andijan,40.7821,72.3442,500,0.39,0.47,30.200000000000003,19.4,Safe
2024-04-13 14:00:00,22.5,48,21.6,7.8,460.0,andijan,40.7821,72.3442,500,0.39,0.47,27.1,18.4,Safe
2024-04-14 14:00:00,23.7,42,23.0,10.1,702.0,andijan,40.7821,72.3442,500,0.39,0.47,28.299999999999997,19.0,Safe
2024-04-15 14:00:00,22.2,49,20.0,16.6,371.0,andijan,40.7821,72.3442,500,0.39,0.47,26.799999999999997,14.0,Safe
2024-04-16 14:00:00,19.0,51,17.8,6.0,436.0,andijan,40.7821,72.3442,500,0.39,0.47,23.6,19.4,Safe
2024-04-17 14:00:00,21.5,45,21.8,4.0,732.0,andijan,40.7821,72.3442,500,0.39,0.47,26.1,22.4,Moderate
2024-04-18 14:00:00,24.7,31,24.6,5.2,803.0,andijan,40.7821,72.3442,500,0.39,0.47,29.299999999999997,20.8,Moderate
2024-04-19 14:00:00,26.3,35,27.5,1.1,770.0,andijan,40.7821,72.3442,500,0.39,0.47,30.9,27.7,Moderate
2024-04-20 14:00:00,26.7,38,26.9,7.2,695.0,andijan,40.7821,72.3442,500,0.39,0.47,31.299999999999997,25.3,Moderate
2024-04-21 14:00:00,24.2,47,24.2,8.1,646.0,andijan,40.7821,72.3442,500,0.39,0.47,28.799999999999997,20.4,Moderate
2024-04-22 14:00:00,23.6,52,24.2,5.2,618.0,andijan,40.7821,72.3442,500,0.39,0.47,28.200000000000003,22.0,Moderate
2024-04-23 14:00:00,24.4,52,26.0,3.2,691.0,andijan,40.7821,72.3442,500,0.39,0.47,29.0,25.3,Moderate
2024-04-24 14:00:00,25.1,41,25.3,5.4,666.0,andijan,40.7821,72.3442,500,0.39,0.47,29.700000000000003,22.0,Moderate
2024-04-25 14:00:00,26.6,37,27.3,4.7,736.0,andijan,40.7821,72.3442,500,0.39,0.47,31.200000000000003,26.9,Moderate
2024-04-26 14:00:00,22.5,48,21.9,8.1,599.0,andijan,40.7821,72.3442,500,0.39,0.47,27.1,19.8,Safe
2024-04-27 14:00:00,22.0,37,19.1,13.6,519.0,andijan,40.7821,72.3442,500,0.39,0.47,26.6,14.5,Safe
2024-04-28 14:00:00,18.9,32,17.3,8.3,785.0,andijan,40.7821,72.3442,500,0.39,0.47,23.5,18.7,Safe
2024-04-29 14:00:00,20.5,36,18.9,11.9,794.0,andijan,40.7821,72.3442,500,0.39,0.47,25.1,18.1,Safe
2024-04-30 14:00:00,16.7,53,14.9,6.6,250.0,andijan,40.7821,72.3442,500,0.39,0.47,21.299999999999997,17.4,Safe
2024-05-01 14:00:00,19.9,55,20.3,5.6,720.0,andijan,40.7821,72.3442,500,0.39,0.47,24.5,23.6,Moderate
2024-05-02 14:00:00,25.1,30,25.0,6.3,840.0,andijan,40.7821,72.3442,500,0.39,0.47,29.700000000000003,21.1,Moderate
2024-05-03 14:00:00,21.3,54,21.2,3.9,215.0,andijan,40.7821,72.3442,500,0.39,0.47,25.9,18.7,Safe
2024-05-04 14:00:00,25.1,41,25.9,6.9,810.0,andijan,40.7821,72.3442,500,0.39,0.47,29.700000000000003,23.7,Moderate
2024-05-05 14:00:00,19.9,72,20.0,10.0,304.0,andijan,40.7821,72.3442,500,0.39,0.47,24.5,20.5,Moderate
2024-05-06 14:00:00,25.3,45,26.1,7.0,718.0,andijan,40.7821,72.3442,500,0.39,0.47,29.9,23.9,Moderate
2024-05-07 14:00:00,28.7,34,29.6,7.9,838.0,andijan,40.7821,72.3442,500,0.39,0.47,33.3,32.2,Moderate
2024-05-08 14:00:00,31.0,28,32.1,5.2,838.0,andijan,40.7821,72.3442,500,0.39,0.47,35.6,39.1,Moderate
2024-05-09 14:00:00,33.6,29,35.3,6.5,843.0,andijan,40.7821,72.3442,500,0.39,0.47,38.2,46.6,High
2024-05-10 14:00:00,25.9,45,25.8,7.5,510.0,andijan,40.7821,72.3442,500,0.39,0.47,30.5,21.9,Moderate
2024-05-11 14:00:00,17.4,74,17.8,2.6,262.0,andijan,40.7821,72.3442,500,0.39,0.47,22.0,23.4,Moderate
2024-05-12 14:00:00,17.2,82,17.4,7.1,213.0,andijan,40.7821,72.3442,500,0.39,0.47,21.799999999999997,22.6,Moderate
2024-05-13 14:00:00,26.9,39,28.8,3.9,849.0,andijan,40.7821,72.3442,500,0.39,0.47,31.5,31.1,Moderate
2024-05-14 14:00:00,30.6,31,32.4,5.0,860.0,andijan,40.7821,72.3442,500,0.39,0.47,35.2,39.4,Moderate
2024-05-15 14:00:00,33.0,31,34.9,7.2,854.0,andijan,40.7821,72.3442,500,0.39,0.47,37.6,45.2,High
2024-05-16 14:00:00,28.2,48,29.2,14.8,745.0,andijan,40.7821,72.3442,500,0.39,0.47,32.8,29.9,Moderate
2024-05-17 14:00:00,27.1,56,30.4,5.4,778.0,andijan,40.7821,72.3442,500,0.39,0.47,31.700000000000003,35.2,Moderate
2024-05-18 14:00:00,20.8,85,22.6,7.6,176.0,andijan,40.7821,72.3442,500,0.39,0.47,25.4,22.4,Moderate
2024-05-19 14:00:00,26.2,45,25.9,14.1,669.0,andijan,40.7821,72.3442,500,0.39,0.47,30.799999999999997,21.7,Moderate
2024-05-20 14:00:00,19.7,67,19.0,13.1,583.0,andijan,40.7821,72.3442,500,0.39,0.47,24.299999999999997,21.4,Moderate
2024-05-21 14:00:00,26.1,45,26.7,12.0,789.0,andijan,40.7821,72.3442,500,0.39,0.47,30.700000000000003,24.7,Moderate
2024-05-22 14:00:00,28.3,40,29.4,10.3,818.0,andijan,40.7821,72.3442,500,0.39,0.47,32.9,31.4,Moderate
2024-05-23 14:00:00,24.8,57,26.9,8.0,783.0,andijan,40.7821,72.3442,500,0.39,0.47,29.4,26.9,Moderate
2024-05-24 14:00:00,27.8,42,25.6,23.2,540.0,andijan,40.7821,72.3442,500,0.39,0.47,32.4,18.8,Safe
2024-05-25 14:00:00,28.3,39,29.6,6.2,766.0,andijan,40.7821,72.3442,500,0.39,0.47,32.9,32.4,Moderate
2024-05-26 14:00:00,24.3,29,21.8,19.4,847.0,andijan,40.7821,72.3442,500,0.39,0.47,28.9,14.9,Safe
2024-05-27 14:00:00,25.9,28,26.4,4.3,886.0,andijan,40.7821,72.3442,500,0.39,0.47,30.5,25.2,Moderate
2024-05-28 14:00:00,28.5,28,28.4,8.7,833.0,andijan,40.7821,72.3442,500,0.39,0.47,33.1,29.4,Moderate
2024-05-29 14:00:00,27.5,25,26.1,10.6,759.0,andijan,40.7821,72.3442,500,0.39,0.47,32.1,23.5,Moderate
2024-05-30 14:00:00,28.1,27,27.5,11.6,863.0,andijan,40.7821,72.3442,500,0.39,0.47,32.7,26.9,Moderate
2024-05-31 14:00:00,30.1,22,29.5,10.4,875.0,andijan,40.7821,72.3442,500,0.39,0.47,34.7,33.1,Moderate
2024-06-01 14:00:00,31.7,18,30.9,7.6,848.0,andijan,40.7821,72.3442,500,0.39,0.47,36.3,38.1,Moderate
2024-06-02 14:00:00,32.9,18,32.2,9.7,871.0,andijan,40.7821,72.3442,500,0.39,0.47,37.5,41.0,High
2024-06-03 14:00:00,30.4,22,27.6,12.7,511.0,andijan,40.7821,72.3442,500,0.39,0.47,35.0,26.4,Moderate
2024-06-04 14:00:00,30.1,27,29.8,10.0,802.0,andijan,40.7821,72.3442,500,0.39,0.47,34.7,32.7,Moderate
2024-06-05 14:00:00,28.1,30,26.6,8.1,406.0,andijan,40.7821,72.3442,500,0.39,0.47,32.7,22.1,Moderate
2024-06-06 14:00:00,27.5,35,27.0,10.1,697.0,andijan,40.7821,72.3442,500,0.39,0.47,32.1,25.0,Moderate
2024-06-07 14:00:00,31.3,23,30.4,13.4,860.0,andijan,40.7821,72.3442,500,0.39,0.47,35.9,34.7,Moderate
2024-06-08 14:00:00,33.3,18,32.5,11.0,868.0,andijan,40.7821,72.3442,500,0.39,0.47,37.9,41.4,High
2024-06-09 14:00:00,34.2,18,34.0,7.2,833.0,andijan,40.7821,72.3442,500,0.39,0.47,38.800000000000004,45.7,High
2024-06-10 14:00:00,32.2,26,30.2,13.3,505.0,andijan,40.7821,72.3442,500,0.39,0.47,36.800000000000004,32.0,Moderate
2024-06-11 14:00:00,34.5,21,34.3,10.7,838.0,andijan,40.7821,72.3442,500,0.39,0.47,39.1,45.2,High
2024-06-12 14:00:00,32.2,26,31.0,8.0,537.0,andijan,40.7821,72.3442,500,0.39,0.47,36.800000000000004,35.4,Moderate
2024-06-13 14:00:00,34.3,22,34.2,10.3,828.0,andijan,40.7821,72.3442,500,0.39,0.47,38.9,44.8,High
2024-06-14 14:00:00,34.0,16,33.0,10.9,885.0,andijan,40.7821,72.3442,500,0.39,0.47,38.6,43.4,High
2024-06-15 14:00:00,34.2,23,33.5,10.8,697.0,andijan,40.7821,72.3442,500,0.39,0.47,38.800000000000004,42.2,High
2024-06-16 14:00:00,36.1,22,37.0,8.5,853.0,andijan,40.7821,72.3442,500,0.39,0.47,40.7,52.0,High
2024-06-17 14:00:00,31.2,34,31.5,7.9,603.0,andijan,40.7821,72.3442,500,0.39,0.47,35.8,35.8,Moderate
2024-06-18 14:00:00,28.5,46,29.9,4.9,583.0,andijan,40.7821,72.3442,500,0.39,0.47,33.1,32.9,Moderate
2024-06-19 14:00:00,32.6,31,34.0,8.5,838.0,andijan,40.7821,72.3442,500,0.39,0.47,37.2,42.8,High
2024-06-20 14:00:00,34.4,27,36.7,3.6,851.0,andijan,40.7821,72.3442,500,0.39,0.47,39.0,50.7,High
2024-06-21 14:00:00,32.1,32,31.7,9.9,498.0,andijan,40.7821,72.3442,500,0.39,0.47,36.7,35.2,Moderate
2024-06-22 14:00:00,33.2,31,35.3,4.5,790.0,andijan,40.7821,72.3442,500,0.39,0.47,37.800000000000004,46.3,High
2024-06-23 14:00:00,32.6,34,34.1,5.8,700.0,andijan,40.7821,72.3442,500,0.39,0.47,37.2,43.0,High
2024-06-24 14:00:00,31.5,34,32.9,3.1,647.0,andijan,40.7821,72.3442,500,0.39,0.47,36.1,40.3,High
2024-06-25 14:00:00,33.1,32,35.9,4.4,862.0,andijan,40.7821,72.3442,500,0.39,0.47,37.7,47.9,High
2024-06-26 14:00:00,35.5,26,38.2,2.4,867.0,andijan,40.7821,72.3442,500,0.39,0.47,40.1,54.9,High
2024-06-27 14:00:00,37.8,26,40.8,4.9,866.0,andijan,40.7821,72.3442,500,0.39,0.47,42.4,60.6,Very High
2024-06-28 14:00:00,34.5,32,33.9,20.2,670.0,andijan,40.7821,72.3442,500,0.39,0.47,39.1,39.5,Moderate
2024-06-29 14:00:00,35.0,31,37.8,5.8,842.0,andijan,40.7821,72.3442,500,0.39,0.47,39.6,52.2,High
2024-06-30 14:00:00,32.9,36,34.0,8.9,644.0,andijan,40.7821,72.3442,500,0.39,0.47,37.5,41.9,High
2024-07-01 14:00:00,29.3,46,30.6,11.6,681.0,andijan,40.7821,72.3442,500,0.39,0.47,33.9,33.5,Moderate
2024-07-02 14:00:00,31.1,20,31.3,5.1,881.0,andijan,40.7821,72.3442,500,0.39,0.47,35.7,38.9,Moderate
2024-07-03 14:00:00,32.5,21,33.9,1.5,882.0,andijan,40.7821,72.3442,500,0.39,0.47,37.1,45.4,High
2024-07-04 14:00:00,35.0,21,35.3,10.0,867.0,andijan,40.7821,72.3442,500,0.39,0.47,39.6,47.8,High
2024-07-05 14:00:00,34.7,19,33.3,17.1,879.0,andijan,40.7821,72.3442,500,0.39,0.47,39.300000000000004,42.4,High
2024-07-06 14:00:00,34.2,23,34.6,8.0,801.0,andijan,40.7821,72.3442,500,0.39,0.47,38.800000000000004,45.7,High
2024-07-07 14:00:00,31.8,31,33.1,8.7,857.0,andijan,40.7821,72.3442,500,0.39,0.47,36.4,40.6,High
2024-07-08 14:00:00,29.6,36,29.1,9.7,456.0,andijan,40.7821,72.3442,500,0.39,0.47,34.2,28.5,Moderate
2024-07-09 14:00:00,32.5,32,34.6,4.6,809.0,andijan,40.7821,72.3442,500,0.39,0.47,37.1,44.8,High
2024-07-10 14:00:00,32.6,33,33.6,6.5,656.0,andijan,40.7821,72.3442,500,0.39,0.47,37.2,41.5,High
2024-07-11 14:00:00,30.9,34,30.9,12.4,690.0,andijan,40.7821,72.3442,500,0.39,0.47,35.5,33.9,Moderate
2024-07-12 14:00:00,33.4,27,33.9,3.9,643.0,andijan,40.7821,72.3442,500,0.39,0.47,38.0,43.4,High
2024-07-13 14:00:00,29.4,40,29.6,10.1,614.0,andijan,40.7821,72.3442,500,0.39,0.47,34.0,31.2,Moderate
2024-07-14 14:00:00,29.7,40,30.9,4.2,578.0,andijan,40.7821,72.3442,500,0.39,0.47,34.3,35.1,Moderate
2024-07-15 14:00:00,29.9,43,31.1,7.8,603.0,andijan,40.7821,72.3442,500,0.39,0.47,34.5,35.1,Moderate
2024-07-16 14:00:00,31.8,30,32.7,6.3,729.0,andijan,40.7821,72.3442,500,0.39,0.47,36.4,39.5,Moderate
2024-07-17 14:00:00,34.5,26,35.3,10.4,854.0,andijan,40.7821,72.3442,500,0.39,0.47,39.1,46.7,High
2024-07-18 14:00:00,31.8,32,33.1,7.4,794.0,andijan,40.7821,72.3442,500,0.39,0.47,36.4,40.6,High
2024-07-19 14:00:00,32.5,28,32.7,10.2,763.0,andijan,40.7821,72.3442,500,0.39,0.47,37.1,39.5,Moderate
2024-07-20 14:00:00,34.8,26,35.6,8.9,779.0,andijan,40.7821,72.3442,500,0.39,0.47,39.4,47.2,High
2024-07-21 14:00:00,35.9,28,38.3,5.6,839.0,andijan,40.7821,72.3442,500,0.39,0.47,40.5,54.1,High
2024-07-22 14:00:00,37.0,23,39.3,2.6,846.0,andijan,40.7821,72.3442,500,0.39,0.47,41.6,58.3,High
2024-07-23 14:00:00,33.1,35,35.7,6.5,823.0,andijan,40.7821,72.3442,500,0.39,0.47,37.7,47.0,High
2024-07-24 14:00:00,35.8,27,37.4,8.1,830.0,andijan,40.7821,72.3442,500,0.39,0.47,40.4,51.8,High
2024-07-25 14:00:00,35.3,28,36.1,6.1,623.0,andijan,40.7821,72.3442,500,0.39,0.47,39.9,48.0,High
2024-07-26 14:00:00,38.7,22,40.4,6.5,831.0,andijan,40.7821,72.3442,500,0.39,0.47,43.300000000000004,60.7,Very High
2024-07-27 14:00:00,38.5,25,41.1,5.5,835.0,andijan,40.7821,72.3442,500,0.39,0.47,43.1,61.5,Very High
2024-07-28 14:00:00,39.2,24,40.9,9.7,832.0,andijan,40.7821,72.3442,500,0.39,0.47,43.800000000000004,60.8,Very High
2024-07-29 14:00:00,38.3,21,40.3,4.3,843.0,andijan,40.7821,72.3442,500,0.39,0.47,42.9,60.9,Very High
2024-07-30 14:00:00,38.3,22,40.0,6.6,829.0,andijan,40.7821,72.3442,500,0.39,0.47,42.9,59.5,High
2024-07-31 14:00:00,38.1,23,40.2,5.2,827.0,andijan,40.7821,72.3442,500,0.39,0.47,42.7,59.9,High
2024-08-01 14:00:00,39.9,23,42.1,7.0,809.0,andijan,40.7821,72.3442,500,0.39,0.47,44.5,64.1,Very High
2024-08-02 14:00:00,38.1,26,39.9,9.7,787.0,andijan,40.7821,72.3442,500,0.39,0.47,42.7,57.3,High
2024-08-03 14:00:00,38.2,23,39.7,7.0,804.0,andijan,40.7821,72.3442,500,0.39,0.47,42.800000000000004,58.5,High
2024-08-04 14:00:00,37.8,21,38.8,8.2,824.0,andijan,40.7821,72.3442,500,0.39,0.47,42.4,56.6,High
2024-08-05 14:00:00,37.7,21,38.9,6.2,815.0,andijan,40.7821,72.3442,500,0.39,0.47,42.300000000000004,57.2,High
2024-08-06 14:00:00,36.5,23,36.7,10.8,776.0,andijan,40.7821,72.3442,500,0.39,0.47,41.1,50.5,High
2024-08-07 14:00:00,37.1,22,37.2,10.5,741.0,andijan,40.7821,72.3442,500,0.39,0.47,41.7,51.8,High
2024-08-08 14:00:00,38.8,17,39.4,6.5,837.0,andijan,40.7821,72.3442,500,0.39,0.47,43.4,59.8,High
2024-08-09 14:00:00,40.9,15,41.0,8.8,822.0,andijan,40.7821,72.3442,500,0.39,0.47,45.5,64.0,Very High
2024-08-10 14:00:00,37.1,22,38.3,5.0,762.0,andijan,40.7821,72.3442,500,0.39,0.47,41.7,55.4,High
2024-08-11 14:00:00,36.1,23,37.7,3.6,804.0,andijan,40.7821,72.3442,500,0.39,0.47,40.7,54.2,High
2024-08-12 14:00:00,36.7,15,35.2,12.4,816.0,andijan,40.7821,72.3442,500,0.39,0.47,41.300000000000004,49.0,High
2024-08-13 14:00:00,38.0,17,38.7,4.3,799.0,andijan,40.7821,72.3442,500,0.39,0.47,42.6,58.1,High
2024-08-14 14:00:00,39.2,19,40.4,3.4,761.0,andijan,40.7821,72.3442,500,0.39,0.47,43.800000000000004,61.9,Very High
2024-08-15 14:00:00,40.2,19,41.3,6.7,793.0,andijan,40.7821,72.3442,500,0.39,0.47,44.800000000000004,63.6,Very High
2024-08-16 14:00:00,38.6,21,39.0,11.2,783.0,andijan,40.7821,72.3442,500,0.39,0.47,43.2,56.5,High
2024-08-17 14:00:00,37.1,24,38.0,9.0,759.0,andijan,40.7821,72.3442,500,0.39,0.47,41.7,53.5,High
2024-08-18 14:00:00,32.8,27,32.3,14.3,754.0,andijan,40.7821,72.3442,500,0.39,0.47,37.4,37.8,Moderate
2024-08-19 14:00:00,30.5,34,31.9,5.1,756.0,andijan,40.7821,72.3442,500,0.39,0.47,35.1,38.0,Moderate
2024-08-20 14:00:00,32.7,24,33.3,5.2,798.0,andijan,40.7821,72.3442,500,0.39,0.47,37.300000000000004,42.9,High
2024-08-21 14:00:00,33.4,24,33.6,7.5,783.0,andijan,40.7821,72.3442,500,0.39,0.47,38.0,43.3,High
2024-08-22 14:00:00,34.0,21,34.0,7.2,779.0,andijan,40.7821,72.3442,500,0.39,0.47,38.6,44.8,High
2024-08-23 14:00:00,35.1,22,35.4,7.8,779.0,andijan,40.7821,72.3442,500,0.39,0.47,39.7,47.9,High
2024-08-24 14:00:00,34.2,24,34.1,8.9,737.0,andijan,40.7821,72.3442,500,0.39,0.47,38.800000000000004,44.1,High
2024-08-25 14:00:00,34.9,17,34.2,7.2,783.0,andijan,40.7821,72.3442,500,0.39,0.47,39.5,46.6,High
2024-08-26 14:00:00,33.5,19,32.9,7.8,775.0,andijan,40.7821,72.3442,500,0.39,0.47,38.1,42.4,High
2024-08-27 14:00:00,34.1,19,33.3,8.7,771.0,andijan,40.7821,72.3442,500,0.39,0.47,38.7,43.5,High
2024-08-28 14:00:00,33.0,21,30.8,17.0,738.0,andijan,40.7821,72.3442,500,0.39,0.47,37.6,35.2,Moderate
2024-08-29 14:00:00,29.4,28,28.9,7.6,719.0,andijan,40.7821,72.3442,500,0.39,0.47,34.0,30.6,Moderate
2024-08-30 14:00:00,31.2,25,31.3,5.4,766.0,andijan,40.7821,72.3442,500,0.39,0.47,35.8,37.7,Moderate
2024-08-31 14:00:00,33.3,19,32.5,7.6,766.0,andijan,40.7821,72.3442,500,0.39,0.47,37.9,41.6,High
2024-09-01 14:00:00,33.0,17,30.8,14.7,763.0,andijan,40.7821,72.3442,500,0.39,0.47,37.6,36.4,Moderate
2024-09-02 14:00:00,30.3,19,27.3,18.4,768.0,andijan,40.7821,72.3442,500,0.39,0.47,34.9,26.5,Moderate
2024-09-03 14:00:00,30.3,15,28.8,6.2,783.0,andijan,40.7821,72.3442,500,0.39,0.47,34.9,33.3,Moderate
2024-09-04 14:00:00,31.6,16,30.8,3.9,766.0,andijan,40.7821,72.3442,500,0.39,0.47,36.2,38.4,Moderate
2024-09-05 14:00:00,32.8,17,32.0,5.2,749.0,andijan,40.7821,72.3442,500,0.39,0.47,37.4,41.0,High
2024-09-06 14:00:00,32.4,17,30.5,10.8,737.0,andijan,40.7821,72.3442,500,0.39,0.47,37.0,36.3,Moderate
2024-09-07 14:00:00,24.7,22,24.0,1.1,744.0,andijan,40.7821,72.3442,500,0.39,0.47,29.299999999999997,21.2,Moderate
2024-09-08 14:00:00,28.4,19,27.3,4.3,737.0,andijan,40.7821,72.3442,500,0.39,0.47,33.0,28.7,Moderate
2024-09-09 14:00:00,19.7,59,17.9,15.3,187.0,andijan,40.7821,72.3442,500,0.39,0.47,24.299999999999997,15.2,Safe
2024-09-10 14:00:00,25.4,28,24.5,6.6,724.0,andijan,40.7821,72.3442,500,0.39,0.47,30.0,20.0,Moderate
2024-09-11 14:00:00,27.9,19,26.8,3.8,731.0,andijan,40.7821,72.3442,500,0.39,0.47,32.5,27.4,Moderate
2024-09-12 14:00:00,29.4,17,28.1,3.8,717.0,andijan,40.7821,72.3442,500,0.39,0.47,34.0,31.2,Moderate
2024-09-13 14:00:00,29.5,21,28.9,2.8,711.0,andijan,40.7821,72.3442,500,0.39,0.47,34.1,32.6,Moderate
2024-09-14 14:00:00,29.1,20,27.6,6.7,709.0,andijan,40.7821,72.3442,500,0.39,0.47,33.7,28.9,Moderate
2024-09-15 14:00:00,30.1,20,28.8,6.5,701.0,andijan,40.7821,72.3442,500,0.39,0.47,34.7,31.9,Moderate
2024-09-16 14:00:00,30.1,22,28.4,8.2,634.0,andijan,40.7821,72.3442,500,0.39,0.47,34.7,30.0,Moderate
2024-09-17 14:00:00,25.8,34,26.1,0.4,649.0,andijan,40.7821,72.3442,500,0.39,0.47,30.4,23.7,Moderate
2024-09-18 14:00:00,27.6,31,27.1,6.0,678.0,andijan,40.7821,72.3442,500,0.39,0.47,32.2,25.9,Moderate
2024-09-19 14:00:00,29.2,26,28.7,5.4,673.0,andijan,40.7821,72.3442,500,0.39,0.47,33.8,30.4,Moderate
2024-09-20 14:00:00,29.4,30,29.0,7.3,664.0,andijan,40.7821,72.3442,500,0.39,0.47,34.0,30.2,Moderate
2024-09-21 14:00:00,30.8,28,30.6,6.0,661.0,andijan,40.7821,72.3442,500,0.39,0.47,35.4,34.8,Moderate
2024-09-22 14:00:00,31.0,30,31.0,6.6,652.0,andijan,40.7821,72.3442,500,0.39,0.47,35.6,35.2,Moderate
2024-09-23 14:00:00,30.7,29,30.6,5.0,647.0,andijan,40.7821,72.3442,500,0.39,0.47,35.3,34.9,Moderate
2024-09-24 14:00:00,30.4,24,29.3,7.1,652.0,andijan,40.7821,72.3442,500,0.39,0.47,35.0,32.1,Moderate
2024-09-25 14:00:00,31.3,25,31.0,4.5,648.0,andijan,40.7821,72.3442,500,0.39,0.47,35.9,36.5,Moderate
2024-09-26 14:00:00,23.3,53,22.5,11.9,311.0,andijan,40.7821,72.3442,500,0.39,0.47,27.9,16.0,Safe
2024-09-27 14:00:00,25.0,39,22.6,16.3,504.0,andijan,40.7821,72.3442,500,0.39,0.47,29.6,14.9,Safe
2024-09-28 14:00:00,24.1,31,23.2,3.1,640.0,andijan,40.7821,72.3442,500,0.39,0.47,28.700000000000003,19.0,Safe
2024-09-29 14:00:00,25.4,22,23.3,4.5,622.0,andijan,40.7821,72.3442,500,0.39,0.47,30.0,19.7,Safe
2024-09-30 14:00:00,23.1,38,20.9,11.5,313.0,andijan,40.7821,72.3442,500,0.39,0.47,27.700000000000003,13.2,Safe
2024-10-01 14:00:00,25.0,36,24.3,4.7,615.0,andijan,40.7821,72.3442,500,0.39,0.47,29.6,20.2,Moderate
2024-10-02 14:00:00,26.5,34,25.9,5.1,601.0,andijan,40.7821,72.3442,500,0.39,0.47,31.1,22.9,Moderate
2024-10-03 14:00:00,19.6,68,19.3,9.7,221.0,andijan,40.7821,72.3442,500,0.39,0.47,24.200000000000003,19.2,Safe
2024-10-04 14:00:00,25.9,38,25.1,7.8,589.0,andijan,40.7821,72.3442,500,0.39,0.47,30.5,20.5,Moderate
2024-10-05 14:00:00,27.4,31,26.4,4.5,555.0,andijan,40.7821,72.3442,500,0.39,0.47,32.0,24.0,Moderate
2024-10-06 14:00:00,19.3,67,18.6,11.2,259.0,andijan,40.7821,72.3442,500,0.39,0.47,23.9,18.5,Safe
2024-10-07 14:00:00,24.4,43,24.3,2.2,479.0,andijan,40.7821,72.3442,500,0.39,0.47,29.0,20.3,Moderate
2024-10-08 14:00:00,25.5,35,24.6,5.5,575.0,andijan,40.7821,72.3442,500,0.39,0.47,30.1,19.9,Safe
2024-10-09 14:00:00,26.5,34,25.5,5.8,566.0,andijan,40.7821,72.3442,500,0.39,0.47,31.1,21.7,Moderate
2024-10-10 14:00:00,27.4,30,26.5,4.0,561.0,andijan,40.7821,72.3442,500,0.39,0.47,32.0,24.2,Moderate
2024-10-11 14:00:00,27.5,29,26.8,0.9,562.0,andijan,40.7821,72.3442,500,0.39,0.47,32.1,25.5,Moderate
2024-10-12 14:00:00,24.0,36,22.7,5.0,510.0,andijan,40.7821,72.3442,500,0.39,0.47,28.6,17.6,Safe
2024-10-13 14:00:00,26.4,27,24.6,5.3,541.0,andijan,40.7821,72.3442,500,0.39,0.47,31.0,20.1,Moderate
2024-10-14 14:00:00,20.5,50,18.8,11.3,498.0,andijan,40.7821,72.3442,500,0.39,0.47,25.1,17.8,Safe
2024-10-15 14:00:00,14.7,87,14.6,5.6,141.0,andijan,40.7821,72.3442,500,0.39,0.47,19.299999999999997,23.2,Moderate
2024-10-16 14:00:00,15.0,56,12.6,9.8,413.0,andijan,40.7821,72.3442,500,0.39,0.47,19.6,18.6,Safe
2024-10-17 14:00:00,15.3,44,13.0,4.5,546.0,andijan,40.7821,72.3442,500,0.39,0.47,19.9,19.9,Safe
2024-10-18 14:00:00,17.9,32,15.3,4.1,548.0,andijan,40.7821,72.3442,500,0.39,0.47,22.5,17.6,Safe
2024-10-19 14:00:00,20.0,36,18.2,3.1,542.0,andijan,40.7821,72.3442,500,0.39,0.47,24.6,18.8,Safe
2024-10-20 14:00:00,21.2,38,19.6,4.4,533.0,andijan,40.7821,72.3442,500,0.39,0.47,25.799999999999997,18.5,Safe
2024-10-21 14:00:00,23.4,30,21.6,4.0,515.0,andijan,40.7821,72.3442,500,0.39,0.47,28.0,16.9,Safe
2024-10-22 14:00:00,21.8,47,20.8,6.6,482.0,andijan,40.7821,72.3442,500,0.39,0.47,26.4,18.9,Safe
2024-10-23 14:00:00,13.3,78,12.6,4.0,182.0,andijan,40.7821,72.3442,500,0.39,0.47,17.9,23.5,Moderate
2024-10-24 14:00:00,17.0,54,15.4,6.7,477.0,andijan,40.7821,72.3442,500,0.39,0.47,21.6,20.2,Moderate
2024-10-25 14:00:00,18.4,44,17.0,2.4,504.0,andijan,40.7821,72.3442,500,0.39,0.47,23.0,20.2,Moderate
2024-10-26 14:00:00,16.7,58,15.7,3.2,386.0,andijan,40.7821,72.3442,500,0.39,0.47,21.299999999999997,21.3,Moderate
2024-10-27 14:00:00,15.2,65,14.3,4.0,226.0,andijan,40.7821,72.3442,500,0.39,0.47,19.799999999999997,20.9,Moderate
2024-10-28 14:00:00,13.7,49,10.4,11.8,210.0,andijan,40.7821,72.3442,500,0.39,0.47,18.299999999999997,14.6,Safe
2024-10-29 14:00:00,14.3,52,12.2,5.8,470.0,andijan,40.7821,72.3442,500,0.39,0.47,18.9,20.1,Moderate
2024-10-30 14:00:00,14.2,53,12.0,6.0,441.0,andijan,40.7821,72.3442,500,0.39,0.47,18.799999999999997,19.9,Safe
2024-10-31 14:00:00,15.7,50,13.6,5.8,468.0,andijan,40.7821,72.3442,500,0.39,0.47,20.299999999999997,19.6,Safe
2024-11-01 14:00:00,15.7,50,13.3,8.9,299.0,andijan,40.7821,72.3442,500,0.39,0.47,20.299999999999997,16.5,Safe
2024-11-02 14:00:00,19.8,41,17.7,7.8,451.0,andijan,40.7821,72.3442,500,0.39,0.47,24.4,16.9,Safe
